#hg38.kgXref.kgID	utr3_percentgc	utr5_percentgc	mrna_percentgc	utr3_length	utr5_length	mrna_length	utr3_energy	utr5_energy	gene_symbol
uc001smw.5	53.78151260504202	51.736111111111114	52.21432476763258	238	288	3658	-73.31	-88.32	MYO1A
uc010fsg.3	31.81179775280899	78.13765182186235	41.9323101141283	1424	247	5082	-324.37	-132.8	MYO1B
uc002fsp.4	56.01965601965602	67.07692307692308	58.756073858114675	1628	325	5145	-650.81	-146.89	MYO1C
uc002hho.2	56.90657130084935	80.65573770491802	52.07621786805681	2237	305	5563	-909.87	-159.9	MYO1D
uc002aga.5	45.471087747674886	65.5	47.63057765479073	4946	400	8673	-1544.36	-167.6	MYO1E
uc002mkg.4	53.929539295392956	64.55223880597015	59.30745991168952	738	268	4303	-272.4	-76.76	MYO1F
uc003tmh.3	69.86301369863014	66.42335766423358	61.70798898071625	73	137	3267	-12.7	-63.8	MYO1G
uc010sxn.1	46.50967199327166	0.0	46.50070455612964	1189	3	4258	-381.0		MYO1H
uc001isn.3	55.673758865248224	54.81927710843374	42.60885146031177	564	166	5581	-211.99	-49.5	MYO3A
uc002ufy.4	43.38235294117647	41.25874125874126	45.55977572797975	1360	143	5529	-397.16	-35.3	MYO3B
uc002aby.4	39.40433494464369	84.42622950819673	43.34560327198364	6413	244	12225	-1846.65	-152.4	MYO5A
uc002leb.3	34.4997266265719	78.33333333333333	46.396633350867965	3658	300	9505	-893.41	-180.7	MYO5B
uc010bff.4	39.43037974683544	72.8395061728395	44.742504662171854	1580	162	6971	-414.04	-76.9	MYO5C
uc063pre.1	35.72060123784262	69.46564885496184	39.14868804664723	4524	262	8575	-1203.7	-108.4	MYO6
uc001oyb.3	53.50553505535055	62.86764705882353	58.73760385955508	542	272	7462	-191.94	-98.3	MYO7A
uc002top.3	65.27331189710611	60.37735849056604	60.134028294862254	311	53	6715	-128.13	-21.6	MYO7B
uc002atl.6	39.75763225355395	67.65327695560254	42.34147127548143	4291	473	12411	-1236.83	-222.7	MYO9A
uc002nfi.3	62.05420827389444	82.89473684210526	60.3830512921422	1402	152	7623	-610.44	-86.9	MYO9B
uc001ghu.4	41.53543307086614	59.72222222222222	51.74224343675418	508	72	2095	-141.31	-21.26	MYOC
uc002gno.4	39.773798303487276	63.5	44.74368060477203	5305	200	8466	-1514.2	-82.3	MYOCD
uc001mni.4	58.26645264847512	66.04651162790698	65.46363131593559	623	215	1801	-242.52	-92.3	MYOD1
uc001kin.4	35.45966228893058	0.0	46.62896264325048	533	3	6719	-103.44		MYOF
uc001gzd.5	52.056555269922875	65.33333333333333	57.85340314136126	778	75	1528	-281.0	-32.0	MYOG
uc002klp.3	45.05494505494506	50.898203592814376	49.34154267145544	455	334	5847	-135.2	-87.7	MYOM1
uc033azy.2	47.578947368421055	58.86524822695035	53.39050658157159	475	141	5014	-160.2	-47.7	MYOM2
uc001bin.5	51.7709118311982	55.828220858895705	56.32322536181944	1327	163	5804	-491.67	-54.71	MYOM3
uc003lbv.4	28.32618025751073	46.25668449197861	41.12109542148053	466	374	2337	-88.85	-109.2	MYOT
uc001jur.5	46.73913043478261	58.63013698630137	54.44516547696301	276	365	1541	-67.6	-143.8	MYOZ1
uc003icp.4	29.515418502202646	47.417840375586856	35.04043126684636	1589	213	2597	-342.05	-52.59	MYOZ2
uc003lsr.4	48.75502008032129	42.211055276381906	51.90130624092888	2490	199	3445	-896.22	-48.8	MYOZ3
uc010qit.4	42.77456647398844	47.02300405953992	47.80902550686723	1557	1478	6116	-487.39	-457.29	MYPN
uc002pdt.4	53.39966832504146	85.0574712643678	65.71428571428571	603	87	1890	-219.0	-52.4	MYPOP
uc001nsc.2	55.49473684210526	84.375	60.48591192846297	2375	96	5927	-974.41	-49.2	MYRF
uc003cka.5	37.86542923433875	72.80701754385966	48.906834744928105	2155	342	5077	-569.31	-160.0	MYRIP
uc009wab.3	34.76607074933435	70.0	36.5446371226718	5258	40	7785	-1305.59	-14.2	MYSM1
uc002yii.3	45.98337950138504	53.57142857142857	54.38121047877146	1805	364	5535	-605.75	-113.13	MYT1
uc002qxe.4	37.07334785766158	48.39572192513369	46.76483080843834	2754	748	7063	-711.72	-245.65	MYT1L
uc002aei.4	41.685912240184756	79.7872340425532	46.802202456586194	866	94	2361	-251.57	-41.5	MYZAP
uc003lei.4	61.92893401015228	56.896551724137936	60.60606060606061	197	58	825	-73.7	-7.5	MZB1
uc002qto.4	53.956834532374096	62.56684491978609	65.78313253012048	139	561	2905	-44.3	-228.3	MZF1
uc001viu.3	28.142493638676847	67.05882352941175	31.97042192257503	1965	85	2299	-438.51	-25.7	MZT1
uc002tsw.5	47.524752475247524	84.78260869565217	67.78846153846155	101	46	624	-25.7	-22.7	MZT2A
uc002tqu.3	46.53465346534654	69.85915492957746	67.84565916398714	101	355	933	-24.81	-172.24	MZT2B
uc002efp.3	52.991862134992815	81.43459915611815	50.872502110892206	4178	237	7106	-1513.05	-146.31	N4BP1
uc003guy.5	30.958904109589042	55.04807692307693	36.114532019704434	4015	416	9744	-965.03	-168.3	N4BP2
uc001uuc.4	35.617673579801625	58.333333333333336	39.625738673670384	2218	96	3046	-569.68	-26.13	N4BP2L1
uc001uuk.5	34.23435419440746	49.09090909090909	35.207383048689934	7510	165	9427	-2421.14	-45.8	N4BP2L2
uc003mik.2	58.02741067058248	76.04456824512535	61.41447368421053	4086	359	6080	-1829.07	-195.1	N4BP3
uc002ymo.3	42.77539341917024	61.53846153846154	43.782117163412124	4194	26	4865	-1332.64	-5.0	N6AMT1
uc001uno.2	42.281879194630875	60.49382716049383	45.6	149	81	875	-23.87	-28.1	N6AMT2
uc004fjm.3	52.348993288590606	81.81818181818183	59.25507900677201	745	319	1772	-244.77	-173.5	NAA10
uc003hlt.5	38.575152041702864	59.53757225433526	45.13406156901688	1151	173	2014	-292.69	-39.9	NAA11
uc003ihu.2	34.74833232261977	63.46749226006192	37.704918032786885	3298	323	6222	-855.69	-130.7	NAA15
uc001uyf.2	36.20448179271708	69.1358024691358	39.17644352426961	1428	324	4347	-371.83	-134.16	NAA16
uc002wrr.4	32.69230769230769	68.81889763779527	50.748129675810475	468	635	1604	-116.09	-310.8	NAA20
uc001ttm.4	35.432793807178044	57.831325301204814	39.50083194675541	2842	249	6010	-742.97	-88.1	NAA25
uc001xcx.5	34.93204186845805	71.42857142857143	39.050235478806904	6401	154	7644	-1732.4	-74.9	NAA30
uc004aoi.5	34.9112426035503	70.67669172932331	41.0721026802567	338	133	2649	-78.0	-60.5	NAA35
uc002gja.3	43.47826086956522	52.43619489559165	58.55855855855856	46	431	999	-2.1	-143.6	NAA38
uc009yoz.4	50.789750789750784	69.3069306930693	51.71943231441048	2849	101	3664	-1061.58	-34.0	NAA40
uc003ean.3	36.75471698113208	71.07692307692308	38.95680521597392	5300	325	6135	-1485.23	-149.5	NAA50
uc002cvh.5	63.41749853200235	54.12541254125413	59.26873857404021	1703	303	2735	-822.44	-97.5	NAA60
uc003hjb.4	37.46518105849582	71.56862745098039	49.63157894736842	718	102	1900	-169.09	-44.4	NAAA
uc001pdf.5	32.60680034873583	66.08695652173913	39.58333333333333	1147	230	3600	-261.76	-96.2	NAALAD2
uc001ocn.4	56.47321428571429	67.85714285714286	60.24453501296777	448	28	2699	-175.7	-4.9	NAALADL1
uc003fit.4	32.657504422370394	35.9375	35.13431322858591	7349	128	9865	-1752.32	-26.0	NAALADL2
uc002usb.4	32.182490752157825	54.229934924078094	39.88067921064709	2433	461	4358	-569.32	-175.5	NAB1
uc001smz.3	54.17218543046357	77.24867724867724	62.59682773884175	755	378	2711	-284.34	-210.0	NAB2
uc002usw.4	38.52722431365348	57.647058823529406	39.10250846280705	10891	255	11521	-3248.73	-88.7	NABP1
uc001ski.4	49.609984399375975	72.14285714285714	54.26958362738179	641	140	1417	-213.6	-64.2	NABP2
uc001sma.3	35.23809523809524	56.41025641025641	49.794661190965094	105	39	2922	-23.42	-3.7	NACA
uc002izj.3	33.64485981308411	59.09090909090909	45.173745173745175	107	22	777	-18.22	-1.5	NACA2
uc003tmt.4	56.33802816901409	90.0	63.53556485355648	71	20	4780	-15.7	-8.6	NACAD
uc002mwm.5	61.425959780621575	88.88888888888889	63.374578177727784	2735	126	4445	-1267.64	-81.6	NACC1
uc004cgv.4	55.67383008636272	80.76923076923077	59.45789244818089	4979	156	6899	-2093.97	-72.7	NACC2
uc001aie.3	52.63157894736842	50.73170731707317	56.52888037229674	1672	205	3653	-610.14	-52.8	NADK
uc032uqv.2	33.46394984326019	45.94594594594595	36.46928610957388	2552	222	3614	-639.15	-63.8	NADK2
uc001oqn.4	57.758620689655174	75.0	58.7089794446448	464	188	2773	-197.26	-100.8	NADSYN1
uc002eqe.4	32.55813953488372	63.730569948186535	40.44002095337873	129	193	1909	-24.7	-85.52	NAE1
uc003iqj.4	26.31578947368421	59.79381443298969	46.093340325117985	228	194	1907	-39.2	-74.9	NAF1
uc003bbw.5	49.55844155844156	61.72607879924953	53.789929615592854	1925	533	3694	-662.12	-234.82	NAGA
uc002shp.4	48.05555555555556	64.55223880597015	56.968350916157696	360	268	1801	-105.26	-112.71	NAGK
uc002hzv.4	56.39810426540285	76.23762376237624	64.38679245283019	211	101	2544	-85.7	-52.2	NAGLU
uc002cyg.4	56.46687697160884	70.0	62.94277929155313	634	20	2202	-240.6	-2.8	NAGPA
uc002ies.4	53.15904139433552	66.94915254237289	63.79468377635197	459	118	2182	-157.81	-42.8	NAGS
uc004bta.4	52.391799544419136	62.272727272727266	56.51662253604	2195	220	3399	-816.25	-93.1	NAIF1
uc032wgf.2	37.631091918568785	47.42268041237113	42.16198563030699	1621	291	6124	-416.31	-69.19	NAIP
uc001vox.2	33.90388413429888	59.756097560975604	43.44382516867116	1519	82	6818	-377.4	-25.1	NALCN
uc003vdq.4	30.52180128663331	73.7012987012987	36.31601920558708	2798	308	4582	-632.75	-143.7	NAMPT
uc009zfy.2	44.01878398418191	38.35616438356164	44.72313332047077	4046	219	5183	-1574.76	-46.73	NANOG
uc009zfx.2	34.074074074074076	42.857142857142854	40.02205071664829	270	70	907	-47.51	-9.6	NANOGNB
uc009xzf.2	42.201834862385326	88.37209302325581	50.8588498879761	3052	86	4017	-905.62	-63.4	NANOS1
uc002pdu.4	56.34995296331138	60.451977401129945	59.082679541339765	1063	177	1657	-400.21	-59.61	NANOS2
uc002mxj.5	0.0	0.0	64.02753872633392	3	3	581			NANOS3
uc002wuy.5	36.5551839464883	66.96035242290749	39.83350151362261	2990	227	3964	-815.83	-100.6	NANP
uc004ayc.4	35.0	71.42857142857143	53.93162393162393	20	70	1170	0.0	-34.4	NANS
uc001sxw.3	31.475639677532424	65.0485436893204	36.61337536590858	2853	412	4441	-678.76	-186.9	NAP1L1
uc004ebi.4	30.08631319358816	58.14606741573034	40.35294117647059	811	356	2550	-183.91	-118.94	NAP1L2
uc004efq.4	30.327868852459016	67.8030303030303	42.2887457370216	854	264	2639	-173.37	-91.56	NAP1L3
uc031yml.3	54.574638844301774	65.95744680851064	50.17892644135189	1246	141	2515	-495.56	-57.6	NAP1L4
uc003hrx.4	34.856700232378	59.87525987525988	45.799224472210255	1291	481	2321	-299.37	-200.5	NAP1L5
uc002pha.3	60.06144393241167	70.33333333333334	59.216965742251226	651	300	1839	-259.54	-148.6	NAPA
uc002wtb.3	39.2019600980049	78.63247863247864	41.72031934071594	2857	117	3883	-834.4	-65.0	NAPB
uc003vbc.3	35.143198090692124	56.849315068493155	38.93805309734513	3352	438	4972	-870.92	-164.72	NAPEPLD
uc002kon.4	34.25196850393701	63.76811594202898	37.59864712514093	2540	69	3548	-645.1	-26.9	NAPG
uc003yym.6	54.71698113207547	69.49152542372882	67.98982188295165	53	295	1965	-9.7	-159.0	NAPRT
uc002prx.4	56.57894736842105	53.110047846889955	58.52713178294574	76	209	1548	-21.2	-63.14	NAPSA
uc002kfg.5	52.52100840336135	72.72727272727273	53.735122815902756	2380	198	3949	-923.3	-116.6	NARF
uc032dnr.2	64.82334869431644	64.9025069637883	63.66749688667497	651	1436	3212	-314.0	-709.1	NARFL
uc002lgs.4	32.53012048192771	64.25438596491229	44.27234591803808	996	456	3099	-222.1	-192.47	NARS
uc001ozi.3	30.747531734837803	65.1595744680851	43.94601032155617	709	376	2519	-158.16	-169.5	NARS2
uc001coi.3	42.23107569721115	57.47126436781609	46.367321484253196	753	87	3207	-221.94	-34.0	NASP
uc064kqu.1	30.689206762028608	46.70846394984326	39.42982456140351	769	638	2280	-147.92	-187.22	NAT1
uc001mvk.4	52.36768802228412	61.165048543689316	51.64917541229386	718	206	4002	-256.8	-73.8	NAT10
uc002qle.3	60.45751633986928	70.95709570957096	67.578125	612	303	1536	-258.2	-139.7	NAT14
uc003uxy.2	55.98991172761665	73.22175732217573	62.01022146507667	1586	239	2935	-574.48	-119.9	NAT16
uc003wyw.2	27.485380116959064	48.598130841121495	38.95612708018154	342	107	1322	-55.74	-29.1	NAT2
uc003czk.5	59.45945945945946	63.1578947368421	62.431693989071036	185	418	1464	-87.3	-170.7	NAT6
uc002sji.2	39.823008849557525	55.333333333333336	54.2766631467793	113	150	947	-15.69	-51.4	NAT8
uc061kqq.2	37.254901960784316	51.42857142857142	55.42483660130719	51	35	765	-6.8	-10.9	NAT8B
uc003geq.3	62.91070348720016	0.0	64.190800681431	4961	3	5870	-2559.23		NAT8L
uc002jlq.3	58.28377230246389	60.810810810810814	57.599999999999994	1177	74	1875	-509.2	-23.6	NAT9
uc032exx.2	58.789106459599374	82.1917808219178	60.02839180693571	4443	146	4931	-1928.29	-59.4	NATD1
uc057oje.1	45.06181611482166	65.23809523809524	51.11145061492629	7037	420	13091	-2253.88	-123.9	NAV1
uc057zty.1	43.532934131736525	66.4819944598338	52.67272727272727	3340	361	11000	-957.38	-154.6	NAV2
uc001syp.5	37.79116465863454	33.52601156069364	44.70013236941248	2490	173	9821	-662.26	-35.7	NAV3
uc002rcc.3	46.043165467625904	69.23076923076923	46.03763219338003	139	26	7281	-40.67	-5.1	NBAS
uc058wka.1	34.63302752293578	75.28089887640449	43.21431783433762	1744	534	11119	-437.5	-303.4	NBEA
uc002uzt.4	31.150793650793652	45.94594594594595	37.977692448345216	2520	333	10938	-618.9	-96.71	NBEAL1
uc003cqp.4	70.49608355091384	78.2122905027933	62.43344284581398	383	179	8827	-201.17	-96.2	NBEAL2
uc001bck.4	61.14890400604687	83.82838283828383	65.19337016574586	1323	303	2172	-612.6	-168.26	NBL1
uc003yej.2	33.83793410507569	72.90322580645162	37.269609944277754	2246	155	4666	-542.74	-69.8	NBN
uc001ayw.5	41.687192118226605	56.41891891891891	48.263654753877276	1624	888	5932	-537.01	-342.7	NBPF1
uc057kcv.1	41.63063619518221	57.14285714285714	47.73807698205796	1619	35	13042	-544.52	-3.6	NBPF10
uc057kga.1	42.578796561604584	58.81841876629018	49.30833636694576	1745	1151	5494	-570.94	-473.4	NBPF11
uc057kdp.1	42.35836627140975	45.622119815668206	47.24944672779007	1518	434	6326	-501.65	-121.72	NBPF12
uc057khs.1	41.604938271604944	51.041666666666664	47.61109564894703	1620	192	10779	-547.32	-61.1	NBPF14
uc057jyw.1	41.30301167793485	50.42174320524836	46.39898024219248	1627	1067	4707	-533.09	-368.78	NBPF15
uc031usr.1	41.758917589175894	49.5	48.34146341463415	1626	1200	18450	-538.63	-403.14	NBPF20
uc009vqb.5	42.53632760898283	63.888888888888886	48.245140388768895	1514	324	3704	-515.31	-140.6	NBPF3
uc009weo.3	46.42857142857143	52.450980392156865	51.670020120724345	364	204	2485	-99.6	-56.3	NBPF4
uc009weq.4	46.15384615384615	51.173708920187785	51.28307939053729	364	213	2494	-98.2	-55.1	NBPF6
uc031uvs.1	41.836105976586566	50.66666666666667	46.781883194278905	1623	75	5034	-536.59	-14.7	NBPF9
uc010czd.4	37.21362229102167	49.28571428571429	44.909793814432994	1615	140	4656	-450.9	-33.43	NBR1
uc003ykl.4	44.46854663774403	53.2608695652174	46.1922268907563	2766	460	3808	-862.91	-153.1	NCALD
uc058hju.1	41.62020334535914	58.29383886255924	48.08977214322426	3049	211	5837	-880.34	-73.7	NCAM1
uc002yld.3	28.98361876396128	69.47791164658635	34.23478795328826	5372	249	8135	-1204.15	-133.33	NCAM2
uc002nlz.4	45.73643410852713	74.74747474747475	56.06701111633004	2322	99	6387	-757.87	-46.6	NCAN
uc001qoo.3	44.19889502762431	58.69837296620776	52.52343186733959	543	799	5548	-151.3	-334.54	NCAPD2
uc001qhd.2	38.476953907815634	73.84615384615385	47.59928867812685	499	65	5061	-127.75	-23.0	NCAPD3
uc003gpp.5	35.35142658315936	62.5	39.00450547092898	1437	176	4661	-341.72	-66.9	NCAPG
uc011kwe.3	33.752997601918466	63.1578947368421	41.442984960974684	1668	114	5253	-362.91	-40.3	NCAPG2
uc002svz.3	42.30769230769231	55.81395348837209	47.77415852334419	494	43	2763	-138.5	-3.5	NCAPH
uc003blr.5	61.855670103092784	67.21311475409836	62.05203730976927	97	122	2037	-31.7	-50.2	NCAPH2
uc004axq.4	36.994899960768926	73.046875	41.521823097721125	2549	256	5178	-737.12	-126.7	NCBP1
uc003fxd.2	38.21695760598504	65.95744680851064	41.77040110650069	1604	94	2169	-443.42	-35.3	NCBP2
uc010ckl.3	47.00799705855317	75.0	47.337509788566955	10879	28	12770	-4140.79	-8.0	NCBP3
uc002okq.2	51.95035460992907	72.72727272727273	58.49342770475228	1128	22	1978	-356.39	-0.9	NCCRP1
uc001bzb.4	60.0	60.574412532637076	62.340483301656256	1110	383	3683	-476.0	-133.5	NCDN
uc003fig.4	36.51580905145691	57.2463768115942	41.11371879667164	3226	138	4687	-827.63	-39.9	NCEH1
uc003ubb.5	65.359477124183	60.0	62.10601719197708	153	70	1396	-53.7	-26.0	NCF1
uc010pod.3	40.18018018018018	52.36363636363637	49.51669595782074	555	275	2276	-164.8	-84.28	NCF2
uc003apz.5	54.87804878048781	65.76086956521739	58.50091407678245	410	184	1641	-143.8	-81.87	NCF4
uc011bme.3	30.583941605839414	39.56043956043956	34.74823137744486	1370	91	2403	-317.41	-18.4	NCK1
uc002tdg.4	50.36429872495446	65.61085972850678	58.10659709280655	1098	442	2683	-368.75	-211.5	NCK2
uc002upc.5	38.21667570989329	79.62466487935657	39.19988204649334	16587	373	20347	-4973.23	-217.6	NCKAP1
uc001sgc.5	45.00270124257158	51.89873417721519	46.77240461401952	5553	79	9016	-1880.19	-26.0	NCKAP1L
uc002ttp.3	33.22147651006711	45.72192513368984	46.31287858835923	1490	374	7594	-356.52	-107.5	NCKAP5
uc009zlk.2	62.62626262626263	67.82178217821783	65.18367346938776	693	202	4900	-293.71	-87.2	NCKAP5L
uc003cun.5	56.00000000000001	77.5	60.55536968885915	700	120	2989	-269.7	-52.5	NCKIPSD
uc002vru.4	45.36144578313253	65.14522821576763	47.223599405057016	1660	241	4034	-546.15	-97.1	NCL
uc002lxi.4	64.61211477151966	65.66125290023201	64.64419475655431	1882	431	4005	-924.07	-183.7	NCLN
uc001bjk.3	45.612073784237005	77.27272727272727	46.92638502403238	3578	66	3953	-1349.75	-29.7	NCMAP
uc002rfj.4	39.05372894947875	39.14728682170542	43.57019562715765	2494	258	6952	-656.92	-62.82	NCOA1
uc003xyn.2	35.55555555555556	56.59340659340659	43.36450810938795	3870	182	8447	-986.65	-62.7	NCOA2
uc002xtl.4	36.73410404624278	55.55555555555556	42.59982365537221	3460	216	7939	-942.25	-80.7	NCOA3
uc001jis.5	36.17588274483678	60.591133004926114	43.1389123696816	1501	203	3549	-372.48	-74.0	NCOA4
uc002xre.4	45.93155893536122	70.3030303030303	51.8944099378882	1315	165	3220	-409.65	-80.54	NCOA5
uc002xaw.4	35.4014598540146	61.58357771260997	50.64256460951842	548	341	7081	-122.2	-141.79	NCOA6
uc003qai.3	36.268794108622274	67.47967479674797	41.195601672603374	3259	369	6457	-825.09	-151.05	NCOA7
uc002gpo.4	36.03058298821281	65.11627906976744	45.1865671641791	3139	258	10720	-801.87	-113.41	NCOR1
uc058uws.1	60.48632218844985	0.0	65.18223368100317	987	3	8533	-419.8		NCOR2
uc061ctw.1	46.22222222222222	64.0	51.488833746898266	675	25	1612	-282.05	-3.2	NCR1
uc003oqj.3	47.74193548387097	58.108108108108105	56.759098786828424	155	222	1154	-32.94	-48.4	NCR2
uc003nuw.3	56.52173913043478	57.95454545454546	57.976298997265275	299	264	1097	-112.2	-81.92	NCR3
uc001mmz.5	45.70304410851108	61.065573770491795	46.846846846846844	4829	244	6438	-1560.88	-93.97	NCR3LG1
uc004bzi.2	57.54847645429363	90.69767441860465	57.74393909036265	4332	86	4991	-1839.44	-60.3	NCS1
uc001fvy.4	47.136563876651984	55.00000000000001	50.11547344110855	681	280	3031	-185.33	-105.1	NCSTN
uc001cvs.4	35.2589641434263	57.26210350584308	40.728476821192054	2510	599	5134	-667.39	-233.0	NDC1
uc002kli.3	24.59016393442623	53.84615384615385	40.101289134438304	61	182	2172	-5.2	-60.9	NDC80
uc010uzy.3	52.33111322549953	50.96852300242131	52.743902439024396	2102	826	3936	-743.54	-287.4	NDE1
uc002glj.5	52.41864555848724	69.03553299492386	50.80101180438449	1137	197	2372	-392.52	-90.7	NDEL1
uc003lmi.5	33.554327808471456	70.63829787234043	40.45702414957154	2715	470	3851	-662.24	-233.2	NDFIP1
uc001vlf.4	29.57548495923531	61.25000000000001	35.02581755593804	3557	80	4648	-807.86	-9.32	NDFIP2
uc001ywk.4	36.73708920187793	70.79646017699115	52.511651993785605	852	113	1931	-208.0	-44.6	NDN
uc003idq.2	31.95084485407066	65.84440227703985	45.82322357019064	651	527	2885	-133.22	-206.71	NDNF
uc001zco.4	32.71028037383177	74.19354838709677	50.62462819750149	642	124	1681	-141.6	-60.0	NDNL2
uc004clx.4	66.94772344013491	66.26506024096386	64.5975170204245	593	83	2497	-269.2	-25.9	NDOR1
uc004dga.5	40.95796676441838	46.32352941176471	45.226404800872885	1023	408	1833	-293.76	-116.99	NDP
uc003yuh.3	50.705052878965915	70.39170506912443	58.02929427430094	1702	868	3755	-623.84	-462.21	NDRG1
uc001vyv.4	53.883495145631066	67.9245283018868	55.68592057761733	824	318	2216	-342.54	-151.6	NDRG2
uc002xfw.4	45.03990877993159	53.65853658536586	46.49122807017544	1754	82	2964	-549.87	-17.3	NDRG3
uc002enm.4	53.206069505628975	75.18427518427518	58.108108108108105	2043	407	3626	-781.4	-229.3	NDRG4
uc003lsk.4	54.642344742775165	64.5418326693227	56.58779576587796	4879	502	8030	-2048.27	-247.8	NDST1
uc001jvk.3	53.888888888888886	61.759425493716336	55.90824219791944	540	557	3749	-215.9	-207.5	NDST2
uc003ibx.4	32.73160762942779	43.17617866004963	37.91310182855226	2936	403	5961	-715.08	-113.27	NDST3
uc003ibu.4	32.075471698113205	40.20618556701031	41.838257236645774	53	679	3351	-4.8	-183.26	NDST4
uc004esc.5	32.03125	63.05882352941177	53.78590078328982	128	425	766	-23.8	-178.8	NDUFA1
uc002vyn.3	45.88894821142552	75.24752475247524	47.426246185147505	3746	101	4915	-1222.22	-46.0	NDUFA10
uc002mdp.3	63.25411334552102	71.7948717948718	62.71820448877805	1641	78	2406	-726.6	-35.2	NDUFA11
uc001tdl.5	28.037383177570092	70.0	45.66929133858268	107	90	635	-15.29	-37.9	NDUFA12
uc021uqu.2	66.66666666666666	61.36363636363637	61.5539858728557	72	484	991	-16.3	-212.19	NDUFA13
uc003lgp.4	45.6953642384106	53.960396039603964	52.363184079601986	302	202	804	-92.2	-55.7	NDUFA2
uc061cmg.1	53.453453453453456	73.80952380952381	56.38629283489096	666	42	963	-239.76	-16.7	NDUFA3
