#hg38.kgXref.kgID	utr3_percentgc	utr5_percentgc	mrna_percentgc	utr3_length	utr5_length	mrna_length	utr3_energy	utr5_energy	gene_symbol	logFC
uc001teu.5	28.132250580046406	52.8023598820059	35.541275333662874	1724	339	4046	-376.81	-115.0	NEDD1	0.72312640292795
uc002adj.5	32.94117647058823	39.33333333333333	37.69177608845888	2975	300	7235	-717.63	-76.2	NEDD4	0.053859088036055
uc010xee.1	41.33940428761146	42.0	43.51588430535799	5271	600	8436	-1532.08	-156.5	NEDD4L	0.18982351178151502
uc001wnn.3	50.90909090909091	64.17112299465239	53.672316384180796	275	187	708	-78.6	-68.1	NEDD8	-0.164065793335505
uc003mzv.2	37.5	58.083832335329355	47.42063492063492	1864	167	4536	-497.74	-52.3	NEDD9	-0.48549025303736604
uc001dfw.4	35.77264036155049	50.83333333333333	37.06189992974787	11506	240	12811	-3157.49	-66.41	NEGR1	1.25620259832734
uc003wug.3	48.27586206896552	65.7762938230384	55.29764133283415	1073	599	2671	-376.1	-275.3	NEIL2	0.16948153735735502
uc003iut.3	29.872881355932197	62.711864406779654	41.36212624584717	472	118	2408	-94.6	-45.2	NEIL3	0.91682750931575
uc003isb.3	31.25506072874493	54.75819032761311	39.11197594197771	1235	641	5653	-269.0	-225.31	NEK1	0.320435435546719
uc003eny.4	41.14202049780381	50.85324232081911	43.719972546328066	683	293	2914	-190.26	-98.0	NEK11	-1.21597156181778
uc001hir.3	31.804281345565748	71.94244604316546	41.81135617081183	654	139	2131	-142.3	-69.0	NEK2	-0.084051407215183
uc032agd.2	38.35341365461847	73.41772151898734	46.85169842584922	498	395	2414	-142.84	-209.9	NEK3	-0.46882609666603997
uc003dfq.5	38.371394230769226	73.89162561576354	43.371305927026576	3328	203	6057	-908.84	-96.2	NEK4	0.0864056017841905
uc004boh.4	47.62711864406779	72.09302325581395	51.865156120475255	2360	215	3619	-742.01	-96.28	NEK6	0.7536272855993641
uc001gun.5	29.84817115251898	72.80701754385966	35.67124608339359	2898	342	4149	-649.1	-176.3	NEK7	-0.29582873296101697
uc002hcp.4	54.70027247956403	50.0	57.8888578609327	1468	34	3581	-561.13	-6.1	NEK8	0.19764525361718
uc001xrl.4	44.11821147572443	74.2138364779874	47.01564380264741	5211	159	8310	-1986.9	-77.4	NEK9	0.69399948285082
uc001wxc.4	32.706619663141396	51.33333333333333	37.5200513314084	2553	450	6234	-598.48	-146.4	NEMF	0.0890988600870104
uc001hjd.3	48.52546916890081	80.7017543859649	58.166491043203365	373	57	949	-116.62	-27.6	NENF	0.18793439059267003
uc002avm.4	45.93625498007968	78.64583333333334	48.22234762979685	2510	192	7088	-832.53	-107.1	NEO1	-0.7191285066411741
uc001iia.5	31.722260040844112	71.83098591549296	43.474426807760146	1469	142	3402	-361.66	-67.3	NET1	0.0886654920045142
uc011jni.2	47.67616191904048	64.1025641025641	55.48044422984065	667	156	2071	-207.62	-64.0	NEU1	-0.465652190627122
uc001ovw.4	45.571913929784834	53.93743257820928	49.01902497027349	4415	927	6728	-1495.97	-370.32	NEU3	-0.41581656444365
uc003mbt.4	52.93607800650054	80.1418439716312	58.53051058530511	4615	141	6424	-1800.08	-55.9	NEURL1B	1.4500983892602801
uc002gga.2	58.38383838383839	75.0	60.65384615384616	495	16	5200	-196.4	-2.6	NEURL4	0.0107446655296339
uc001dib.5	32.20338983050847	62.96296296296296	38.122065727699535	1062	297	3195	-230.82	-112.5	NEXN	-0.9106798682231
uc002hgg.3	35.207268597387845	72.0626631853786	41.649899396378274	3522	383	12425	-876.75	-154.5	NF1	0.2259088963713
uc003age.5	55.979978925184405	75.96371882086169	55.95020746887967	3796	441	6025	-1503.42	-250.8	NF2	-0.0946903130499037
uc002exj.3	34.86889583834496	59.852941176470594	39.26058973207604	8314	680	13362	-2081.22	-256.6	NFAT5	-0.0833291647843959
uc002xwc.4	42.872879488874204	80.9090909090909	50.80398671096346	4539	220	7525	-1355.92	-96.5	NFATC2	-0.515976908274115
uc002dru.4	44.897959183673464	66.66666666666666	49.74830378638653	3234	75	4569	-1045.38	-15.7	NFATC2IP	-0.155821731288707
uc002evn.3	43.42739160357882	75.89285714285714	45.84386852085967	2906	224	6328	-930.05	-117.1	NFATC3	-0.11012491055178501
uc002imz.5	52.582925502990754	55.032467532467535	55.17385839966485	1839	616	4774	-709.67	-233.64	NFE2L1	0.10433408944701301
uc002ulh.6	27.08333333333333	70.0900900900901	45.63617245005258	480	555	2853	-95.1	-264.7	NFE2L2	0.45489210924794005
uc003sxq.4	35.09687034277198	77.2200772200772	46.55453065653825	1342	259	3686	-313.92	-143.34	NFE2L3	0.34665572761362606
uc001czw.4	37.454837414692896	67.14876033057851	41.16158954358596	7473	484	9487	-1976.52	-208.7	NFIA	0.18533574380384
uc003zle.4	36.80544807305371	54.641350210970465	39.485240302512814	6461	474	8198	-1745.67	-136.0	NFIB	0.18757671454817998
uc002lxo.3	57.6302729528536	85.0	59.221616261774905	6448	120	8068	-2571.46	-44.6	NFIC	0.20735303957391502
uc004arh.3	35.54817275747509	62.278481012658226	46.47482014388489	301	395	2085	-77.8	-136.2	NFIL3	-0.145195802686555
uc002mwd.4	61.43667296786389	89.56521739130436	62.86986955138403	1587	230	3143	-673.48	-160.6	NFIX	0.839958053297703
uc011cep.2	36.7231638418079	77.9443254817987	50.085679314565475	708	467	4085	-173.9	-238.21	NFKB1	0.36212012255335396
uc001kva.4	56.862745098039206	69.62699822380107	62.35362997658079	153	563	3416	-36.32	-286.9	NFKB2	-0.4272441728628039
uc001wtf.5	35.65737051792828	82.35294117647058	53.0808729139923	502	102	1558	-127.86	-35.8	NFKBIA	0.0497288959228763
uc002ojw.4	24.074074074074073	88.23529411764706	64.62467644521139	54	34	1159	-3.1	-16.6	NFKBIB	-0.598583413161285
uc003oxe.1	54.51092117758785	28.000000000000004	61.022859356838424	1053	25	2581	-418.11	0.0	NFKBIE	-0.260728876576448
uc003nub.4	57.3394495412844	65.78947368421053	63.937753721244924	218	114	1478	-78.3	-51.5	NFKBIL1	-0.18779476187399
uc003dvp.4	35.06965475469413	79.13043478260869	46.214631659444315	1651	115	3923	-436.2	-51.0	NFKBIZ	-0.7720743946098749
uc058jbv.1	47.291092745638196	49.03846153846153	53.190653838601996	1089	104	5093	-374.9	-28.5	NFRKB	0.37903668209167496
uc002xdw.3	39.11933631142311	73.23943661971832	46.81274900398406	1567	71	3012	-455.35	-27.2	NFS1	0.0924203064409053
uc002sfk.4	29.233870967741932	66.01941747572816	42.26312201772324	496	206	1467	-104.42	-90.7	NFU1	-0.118173936671999
uc003zsq.4	43.172179813401186	59.67741935483871	47.263249348392705	1179	62	4604	-343.97	-18.7	NFX1	0.020277325645611
uc010igh.5	28.47826086956522	62.14689265536724	42.02974171667101	920	177	3833	-195.52	-55.0	NFXL1	0.102261804562235
uc003opo.4	40.2182385035074	62.6865671641791	45.00131199160325	2566	201	3811	-752.97	-80.61	NFYA	-0.419517000986637
uc001tkl.2	33.68421052631579	57.45614035087719	36.01936218678816	2660	228	3512	-683.42	-88.5	NFYB	0.16556863022964902
uc009vwd.5	44.38709677419354	70.65868263473055	51.641025641025635	775	167	1950	-232.58	-59.82	NFYC	-0.0030067759749705697
uc002vts.3	59.153175591531756	54.838709677419345	56.98289269051322	803	279	3215	-345.14	-92.3	NGEF	0.0745139844661349
uc001efu.2	40.131578947368425	59.76331360946746	54.536771728748796	152	169	1047	-18.66	-69.8	NGF	-0.18837749628870004
uc002ioz.5	59.26294820717131	77.60000000000002	62.77436347673397	2008	125	3417	-838.02	-69.8	NGFR	-1.35699902655374
uc004ekh.5	37.2	67.12328767123286	53.20304017372421	250	365	921	-50.0	-165.3	NGFRAP1	-0.22449742749053198
uc010hfg.4	28.932038834951452	78.7037037037037	41.515390686661405	515	108	2534	-112.09	-54.9	NGLY1	0.179425331147357
uc002vjp.5	45.094339622641506	65.67164179104478	48.806112702960846	1060	134	2094	-306.72	-57.4	NHEJ1	0.13047167727511502
uc001lax.3	34.71933471933472	57.07547169811321	36.711609809067056	8658	212	11051	-2214.62	-74.5	NHLRC2	-0.0424437503703938
uc001uxc.5	34.90609253321117	63.04347826086957	39.870386024232175	2183	322	3549	-551.48	-142.9	NHLRC3	-0.21827703773284599
uc003mir.4	54.9407114624506	61.33333333333333	57.109826589595386	253	150	865	-85.1	-56.3	NHP2	0.381207152653297
uc004cxx.4	33.68271954674221	64.20118343195266	45.32587604154777	3530	338	8761	-899.15	-145.8	NHS	0.1074386556827
uc003qhx.4	37.29146221786065	47.53577106518283	50.69333333333334	2038	629	7500	-546.19	-219.1	NHSL1	-0.557940433780016
uc003cwz.2	51.13937466878643	65.51724137931035	53.21100917431193	1887	87	2616	-954.52	-35.7	NICN1	-0.4313162824793951
uc061rgx.1	34.12698412698413	52.721088435374156	46.60714285714286	252	294	1680	-45.1	-106.1	NIF3L1	0.233318064467953
uc001wyi.3	33.16216216216216	78.53403141361257	42.15486252793161	3700	191	10293	-903.69	-100.9	NIN	0.281800524055182
uc004atg.4	61.784287616511314	80.28169014084506	63.23185011709602	751	71	1281	-318.22	-39.5	NINJ1	-0.12448474672106
uc001qil.4	50.4950495049505	52.66903914590747	54.392971246006404	404	281	1252	-122.0	-99.2	NINJ2	0.130558247789225
uc002wux.3	43.5656836461126	81.08108108108108	57.67760112698733	746	74	4969	-238.3	-39.1	NINL	0.521242297500315
uc002exa.4	37.08019191226868	61.75000000000001	43.92173189009159	1459	400	2402	-393.58	-153.8	NIP7	-0.371319937421469
uc001yvc.4	39.319164265129686	88.0	42.51560834475407	5552	25	6567	-1602.87	-6.9	NIPA1	-0.43445182906636604
uc001yux.4	36.95510735198438	55.62805872756933	42.7157438911228	1537	613	3233	-390.12	-258.95	NIPA2	0.0391335447905252
uc003gxw.4	35.891027243189214	75.75757575757575	38.18867924528302	4001	66	5300	-1055.26	-27.9	NIPAL1	0.22205986722958398
uc003yil.2	39.9005593536358	80.078125	43.09102815979044	3218	256	4581	-883.99	-146.4	NIPAL2	0.6792466120253811
uc001bjh.4	43.442622950819676	56.79347826086957	53.185271770894225	122	368	1711	-19.7	-133.2	NIPAL3	-1.06378356430903
uc003jkl.5	30.57199211045365	61.52304609218437	39.47292764734068	1521	499	10435	-342.25	-187.36	NIPBL	0.345286881754379
uc003afx.5	50.31055900621118	66.27450980392156	54.716137684398745	1127	255	2237	-386.53	-127.21	NIPSNAP1	0.301698624901045
uc004bch.1	29.97448979591837	60.95238095238096	38.5793018983466	784	105	1633	-160.11	-36.0	NIPSNAP3A	0.6173827609866851
uc003ded.5	53.3106960950764	82.08955223880598	60.328369606720116	589	134	5238	-205.1	-81.4	NISCH	0.0614556614757005
uc001fxw.4	48.06201550387597	57.62711864406779	50.648726573762616	1290	59	2081	-437.86	-12.7	NIT1	-0.36431533070005895
uc003dtv.4	39.987435212816074	73.62637362637362	41.19906708739196	6367	91	7289	-1945.34	-35.9	NIT2	0.31541122179532
uc004esh.4	41.60070360598065	61.676646706586816	43.753144390407506	4548	167	5963	-2092.54	-71.4	NKAP	-0.156267411513
uc003ccj.4	33.23471400394477	62.945368171021386	41.807348560079454	1014	421	2014	-246.51	-185.4	NKIRAS1	-0.342166020548819
uc002hyq.4	54.02627070245573	67.31078904991948	57.56445047489822	1751	621	2948	-665.33	-286.8	NKIRAS2	-0.272595524535574
uc004erq.3	34.08866995073892	33.078101071975496	38.67949746057204	1015	653	3741	-254.76	-148.22	NKRF	0.0779114004926198
uc003clo.4	38.75632682574114	66.48936170212765	41.65872259294567	2766	188	7343	-761.69	-77.1	NKTR	0.12318249331733301
uc011kzx.3	41.6139240506329	81.57894736842105	46.89697340262917	2528	38	3271	-760.9	-15.4	NKX3-1	0.25131863971823
uc003gmx.3	53.48237317282889	71.38364779874212	63.76294180649767	1163	636	2801	-444.89	-326.1	NKX3-2	1.01698424856038
uc002hiz.3	53.040173724212806	63.725490196078425	55.751040484298144	3684	1020	5286	-1384.8	-467.6	NLE1	-0.0290103971475197
uc003fio.3	30.443737127878677	43.35664335664335	35.18563455471973	5341	429	8242	-1222.83	-100.3	NLGN1	-0.0221399369406203
uc002ggt.3	57.981562348374574	73.97260273972603	62.623869021973285	2061	73	4642	-853.31	-43.3	NLGN2	0.294571376529644
uc010crj.4	34.32664756446992	47.771587743732596	42.129972819372384	1745	718	4047	-441.74	-246.45	NLK	-0.424403059868424
uc003juf.3	39.494346733668344	79.7752808988764	41.21925874610322	6368	178	8661	-1796.05	-96.1	NLN	0.700822623628815
uc021tiu.1	50.80321285140562	55.905511811023615	57.92682926829268	996	127	6724	-361.8	-36.7	NLRC5	0.378628534285
uc002gcg.2	42.89044289044289	59.05923344947736	54.979536152796726	429	574	5131	-120.7	-200.24	NLRP1	0.0569338059788902
uc001mfv.2	33.18181818181819	56.79012345679011	49.02127659574467	220	162	2350	-42.1	-41.46	NLRP10	-4.41808227774341
uc021vbq.2	44.26229508196721	60.13986013986013	52.93624161073826	244	143	3576	-53.4	-55.64	NLRP2	2.97157364945107
uc001ics.4	40.96989966555184	46.153846153846146	49.86104678091709	598	780	4318	-153.0	-259.54	NLRP3	-0.793285127053171
uc001pvx.5	54.41941074523397	72.91311754684837	62.536656891495596	577	587	4092	-201.6	-314.8	NLRX1	0.525480436838326
uc002bla.4	41.13475177304964	73.47931873479318	64.11012782694199	141	411	1017	-26.7	-229.3	NMB	-0.33084772676157004
uc003feb.2	31.853972798854688	56.42857142857143	37.45490324696622	1397	140	3049	-335.9	-49.9	NMD3	-0.22231867418388102
uc002ith.3	46.75925925925926	55.50847457627118	51.62271805273834	216	236	986	-51.22	-72.62	NME1	0.280524709861467
uc002cmm.4	60.055096418732774	75.51020408163265	66.04303086997193	363	196	1069	-144.6	-90.3	NME3	-0.42045173471206604
uc032dnd.2	51.98019801980198	56.11814345991562	56.737012987012996	404	474	1232	-107.73	-183.4	NME4	0.21580293603062897
uc003cso.4	44.8652585579024	65.21739130434783	48.45309381237525	1373	46	2004	-436.37	-15.2	NME6	-0.19181958605279398
uc001gfu.5	35.039370078740156	56.80933852140078	42.082825822168076	254	257	1642	-63.04	-91.0	NME7	0.431945239796931
uc002txi.3	26.315789473684212	50.74309978768578	39.92606284658041	228	471	1623	-32.42	-165.41	NMI	0.5306747841672089
uc001aqp.3	45.298534143725426	58.33333333333334	45.966675482676536	2797	144	3781	-1216.6	-45.1	NMNAT1	0.19253629690768
uc001gqc.3	46.54859218891917	58.20895522388061	48.57849196538937	4404	335	5663	-1439.2	-122.82	NMNAT2	-2.44486171230407
uc002cwo.4	63.0	56.11702127659576	58.284883720930246	100	376	1376	-41.6	-123.8	NMRAL1	0.0569007380328648
uc060gei.1	52.789317507418396	55.555555555555564	52.81820045091207	3370	18	4879	-1311.37	-1.7	NMT1	0.0063656338091338
uc001inz.2	39.20240782543266	80.24691358024691	44.238046095631226	1329	81	2907	-389.14	-43.32	NMT2	0.99260350457184
uc003hbc.3	29.72972972972973	73.58490566037736	48.161764705882355	185	106	816	-37.0	-36.8	NMU	1.1232523431661001
uc001pos.2	43.373493975903614	47.6775956284153	50.3726708074534	83	732	1610	-12.9	-235.12	NNMT	1.2681224472331598
uc003joe.4	30.256581139620124	47.963800904977376	39.487891408298616	3001	221	6483	-692.02	-66.7	NNT	0.752003753883196
uc003hck.4	31.25	53.06946688206785	54.17276720351391	80	1238	3415	-10.0	-441.54	NOA1	0.0638219483246418
uc002exs.5	49.46236559139785	70.0	54.49826989619378	465	30	1734	-147.9	-4.9	NOB1	0.0220730534622167
uc001abz.5	57.55102040816327	70.0	60.0	490	50	2790	-216.3	-17.2	NOC2L	-0.34578671284671997
uc001kjq.2	33.64879074658255	52.475247524752476	37.65557163531114	951	101	3455	-237.27	-23.52	NOC3L	0.1871038840504
uc001ujz.1	60.0	70.73170731707317	64.76715686274511	40	41	1632	-8.5	-12.4	NOC4L	0.54649085752344
uc003tav.4	49.32493249324932	54.18250950570342	55.523449655479	1111	526	4499	-382.36	-190.9	NOD1	0.35366478397715395
uc002iup.2	37.724550898203596	76.57142857142857	59.460887949260034	668	525	1892	-177.7	-283.6	NOG	0.310621306699299
uc010yje.3	41.980046047582505	69.04761904761905	42.71503803393797	1303	126	3418	-383.7	-58.5	NOL10	-0.137321875132979
uc002jgd.2	40.77380952380953	62.60869565217392	40.99083814048184	672	115	2947	-182.7	-61.6	NOL11	-0.224747317584542
uc003atp.4	56.816059757236225	65.71428571428571	57.91871058163979	2142	70	2854	-908.11	-21.3	NOL12	-0.10042440049115
uc031qwm.2	60.78886310904872	54.31034482758621	63.31658291457286	431	348	1592	-169.8	-121.7	NOL3	-0.4273950840011939
uc003zsz.4	52.145214521452154	56.81818181818182	57.856992195739295	1212	88	4741	-447.45	-27.1	NOL6	0.0241059798394145
uc003naz.4	34.920634920634924	68.75	46.28378378378378	378	32	1184	-87.3	-7.1	NOL7	-0.220724673158833
uc064uhm.1	32.28511530398323	47.131782945736425	41.1352329262777	477	645	4422	-104.5	-183.1	NOL8	0.55874416811066
uc001ans.4	47.41513201686266	66.66666666666666	48.5937734997744	4507	33	6649	-1954.5	-6.7	NOL9	0.056898230667409996
uc001kup.3	39.01373283395756	62.127659574468076	47.8195109654651	1602	235	3967	-444.82	-94.1	NOLC1	-0.17571601810291
uc002dcv.4	48.7378640776699	77.19298245614034	52.51435132032147	515	171	4355	-174.0	-78.1	NOMO1	0.19724109332630999
uc032dtk.2	48.7279843444227	77.7777777777778	52.04609595484479	511	72	4252	-167.06	-28.6	NOMO2	0.00565345206942469
uc002deq.4	48.54368932038835	78.48837209302323	52.57116620752984	515	172	4356	-168.76	-81.2	NOMO3	-0.16215396211476998
uc011mpv.4	44.4954128440367	54.58786936236392	49.86120749479529	1090	643	2882	-322.6	-204.07	NONO	0.0166748521546314
uc001zie.2	41.17647058823529	57.69230769230769	48.014440433213	255	104	554	-54.1	-33.7	NOP10	-0.385430713975992
uc003ggl.4	47.99554565701559	74.24242424242425	51.27190503109102	898	66	3538	-426.7	-31.9	NOP14	-0.08051883244736399
uc032vuv.2	51.57894736842106	56.88073394495413	54.1335453100159	285	436	1258	-102.9	-169.21	NOP16	-0.00485446500283881
uc058kgw.1	44.26229508196721	63.80368098159509	55.892034233048065	122	489	3038	-26.0	-219.1	NOP2	-0.23746086994527899
uc002wgh.4	47.47474747474747	73.06201550387597	56.04166666666666	99	516	2400	-23.71	-268.22	NOP56	-0.0507957726971213
uc002uzb.4	33.91304347826087	60.176991150442475	41.251221896383186	230	226	2046	-44.1	-85.4	NOP58	0.434216722179529
uc009wut.1	49.334898278560246	48.16223067173637	50.4946932901601	2556	2367	5559	-882.47	-786.7	NOS1AP	-0.22517150310488002
uc002pol.5	57.49999999999999	59.32203389830508	62.985074626865675	40	59	1005	-11.7	-14.7	NOSIP	-0.21822323690070897
uc004chz.4	49.4161032575292	84.21052631578947	63.120264646249076	1627	76	9371	-580.73	-37.8	NOTCH1	0.77681910016487
uc001eik.4	39.541699973354646	72.27272727272728	49.4161032575292	3753	220	11389	-1059.2	-103.4	NOTCH2	0.4905037549197949
uc031uty.2	39.325842696629216	68.78453038674033	50.42689434364994	801	362	1874	-218.9	-177.44	NOTCH2NL	-0.16138843433730402
uc003yoq.3	34.80753480753481	61.674008810572694	46.82791435368755	1221	227	2522	-296.0	-82.8	NOV	-0.7628004568543141
uc002ars.2	51.82795698924731	48.78048780487804	57.346647646219694	465	41	2804	-150.65	-9.0	NOX5	-1.9472888483895299
uc004cmu.4	41.30434782608695	85.55555555555556	69.9642431466031	46	180	1678	-2.9	-121.4	NOXA1	0.0509631885722548
uc002pfy.3	69.44444444444444	70.98765432098766	68.52667645619186	108	162	2043	-45.8	-64.6	NPAS1	-0.619241469402819
uc002tap.2	42.66238973536488	80.0	53.082106313950575	1247	285	4007	-368.02	-170.2	NPAS2	1.11223871067355
uc001pjz.6	30.978575564562828	52.83018867924528	37.4039561876737	1727	106	6117	-384.67	-36.2	NPAT	0.597968335858299
uc002kcd.4	70.06369426751591	80.4733727810651	75.56818181818183	157	169	704	-63.0	-80.9	NPB	0.875313789313771
uc002kum.5	41.43790849673203	67.56756756756756	50.30056234244718	765	555	5157	-207.76	-237.61	NPC1	-0.261137957197458
uc001xpy.4	43.988269794721404	70.16806722689076	52.657004830917884	341	238	1035	-90.72	-115.9	NPC2	0.40246677653192103
uc004ckt.3	60.59602649006622	75.23364485981308	68.74163319946453	302	214	1494	-131.7	-85.8	NPDC1	0.21686642353788
uc002ilr.5	36.87315634218289	80.59071729957806	45.16425453710085	1356	237	4353	-355.58	-86.67	NPEPPS	0.29166180075678805
uc003epe.3	29.07801418439716	65.51724137931035	43.69555249885373	282	87	4362	-50.36	-26.1	NPHP3	0.70450950581332
uc001alq.3	49.21700223713646	73.68421052631578	60.392470965158175	447	266	4994	-138.2	-139.5	NPHP4	-0.24641257192842997
uc002kat.5	57.630691399662744	80.55555555555556	56.53454133635334	2372	216	4415	-999.23	-120.2	NPLOC4	-0.0290419534359554
uc003mbi.4	34.44055944055944	63.78737541528239	43.287827076222975	572	301	1758	-120.81	-141.73	NPM1	0.32274504617895194
uc001ktt.3	49.526813880126184	43.47826086956522	55.07411630558722	317	23	877	-109.6	-1.8	NPM3	0.00927972888465156
uc003daj.2	45.76271186440679	65.60364464692483	56.529411764705884	118	439	1700	-32.4	-185.1	NPRL2	-0.31293133264468
uc032dmr.2	63.2768361581921	75.17482517482517	61.7493925720236	885	286	2881	-386.3	-124.9	NPRL3	0.0294824389695929
uc002avt.4	32.79313632030505	59.956474428726885	47.284345047923324	1049	919	2817	-245.71	-383.7	NPTN	0.0676834216339799
uc062eix.1	56.170315131104175	89.51612903225808	60.28699861687413	4157	124	5784	-1667.77	-58.9	NPTXR	3.0997069534166197
uc002exp.5	39.23809523809524	62.5	46.016483516483504	1575	512	2912	-423.32	-174.5	NQO1	1.42860769622556
uc003mus.3	48.80616453223356	60.3448275862069	49.19674732249107	9214	174	10084	-3646.83	-63.5	NQO2	0.3109708148627
uc002htz.4	51.35135135135135	61.965134706814574	59.45165945165945	296	631	2772	-51.3	-256.4	NR1D1	-0.0633616031504514
